Product_Link,Review,Rating
https://www.flipkart.com/google-pixel-7a-charcoal-128-gb/p/itmb4d7b100b1a4d?pid=MOBGZCQMHGWDYZQ7&lid=LSTMOBGZCQMHGWDYZQ7XLJASQ&marketplace=FLIPKART&q=google+pixel+8&store=tyy%2F4io&srno=s_1_17&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&iid=0c8525a2-c98c-4353-ae5e-0301ac3029e2.MOBGZCQMHGWDYZQ7.SEARCH&ssid=zj6tbnwnvk0000001729618782857&qH=cb4644edceff5a2b,Picture quality is too good ❤️,5
https://www.flipkart.com/google-pixel-7a-charcoal-128-gb/p/itmb4d7b100b1a4d?pid=MOBGZCQMHGWDYZQ7&lid=LSTMOBGZCQMHGWDYZQ7XLJASQ&marketplace=FLIPKART&q=google+pixel+8&store=tyy%2F4io&srno=s_1_17&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&iid=0c8525a2-c98c-4353-ae5e-0301ac3029e2.MOBGZCQMHGWDYZQ7.SEARCH&ssid=zj6tbnwnvk0000001729618782857&qH=cb4644edceff5a2b,Nice 👍👍👍🤩🤩🤩🤩🤩🤩🤩🤩,5
https://www.flipkart.com/google-pixel-7a-charcoal-128-gb/p/itmb4d7b100b1a4d?pid=MOBGZCQMHGWDYZQ7&lid=LSTMOBGZCQMHGWDYZQ7XLJASQ&marketplace=FLIPKART&q=google+pixel+8&store=tyy%2F4io&srno=s_1_17&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&iid=0c8525a2-c98c-4353-ae5e-0301ac3029e2.MOBGZCQMHGWDYZQ7.SEARCH&ssid=zj6tbnwnvk0000001729618782857&qH=cb4644edceff5a2b,"Reviewing this phone after one month of usage.

Camera- 9/10 . It captures detailed photos but a dedicated zoom lens is missing so zoomed photos are not clear.

Performance - 10/10. This phone performs great in every day tasks. Multitasking and ram management is great. I don't do heavy gaming but you can play games like pubg and cod with no issues.

Battery -8/10. After tweaking some settings, I get about 6 hours of SOT every day. Battery charging is not too slow but not fast either. I get no heating issues till now.

Design - 10/10. I like it's compact design. It's very easy for one hand use. Phone don't feel too big in pocket. Build quality is also great. Plastic on the back mimic like glass and have good quality.

Display 9/10. Display colours are vibrant. Movies look good in this display. Although it struggles when you use in direct sunlight. Display is not bright enough.",5
https://www.flipkart.com/google-pixel-7a-charcoal-128-gb/p/itmb4d7b100b1a4d?pid=MOBGZCQMHGWDYZQ7&lid=LSTMOBGZCQMHGWDYZQ7XLJASQ&marketplace=FLIPKART&q=google+pixel+8&store=tyy%2F4io&srno=s_1_17&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&iid=0c8525a2-c98c-4353-ae5e-0301ac3029e2.MOBGZCQMHGWDYZQ7.SEARCH&ssid=zj6tbnwnvk0000001729618782857&qH=cb4644edceff5a2b,"Giving this review after using 6 months.
1. Awesome camera even iPhone can't beat
2. Far better performance than other brands
3. Worth for money
4. Battery backup is decent. Soso
5. No glitch, no hang.
6. Looks sofisticated",5
https://www.flipkart.com/google-pixel-7a-charcoal-128-gb/p/itmb4d7b100b1a4d?pid=MOBGZCQMHGWDYZQ7&lid=LSTMOBGZCQMHGWDYZQ7XLJASQ&marketplace=FLIPKART&q=google+pixel+8&store=tyy%2F4io&srno=s_1_17&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&iid=0c8525a2-c98c-4353-ae5e-0301ac3029e2.MOBGZCQMHGWDYZQ7.SEARCH&ssid=zj6tbnwnvk0000001729618782857&qH=cb4644edceff5a2b,"well , i liked it , :)

ps : the ;7photos attached here are well downgraded because of flipkart review size limit .",5
https://www.flipkart.com/google-pixel-7a-charcoal-128-gb/p/itmb4d7b100b1a4d?pid=MOBGZCQMHGWDYZQ7&lid=LSTMOBGZCQMHGWDYZQ7XLJASQ&marketplace=FLIPKART&q=google+pixel+8&store=tyy%2F4io&srno=s_1_17&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&iid=0c8525a2-c98c-4353-ae5e-0301ac3029e2.MOBGZCQMHGWDYZQ7.SEARCH&ssid=zj6tbnwnvk0000001729618782857&qH=cb4644edceff5a2b,"Google pixel 7a is one of the finest phones and this coral colour is really wonderful, speakers of this phone are another good quality. Overall You will experience a well featured Android mobile. Go for it. Thank u Flipkart 💝.",5
https://www.flipkart.com/google-pixel-7a-charcoal-128-gb/p/itmb4d7b100b1a4d?pid=MOBGZCQMHGWDYZQ7&lid=LSTMOBGZCQMHGWDYZQ7XLJASQ&marketplace=FLIPKART&q=google+pixel+8&store=tyy%2F4io&srno=s_1_17&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&iid=0c8525a2-c98c-4353-ae5e-0301ac3029e2.MOBGZCQMHGWDYZQ7.SEARCH&ssid=zj6tbnwnvk0000001729618782857&qH=cb4644edceff5a2b,"After one month used this mobile no lag issue no hang problem totally outstanding performance 🔥🔥
I love this mobile 😌❤️
Performance like buttery smooth ☺️🤗🤗
Camera is just outstanding 💥💥",5
https://www.flipkart.com/google-pixel-7a-charcoal-128-gb/p/itmb4d7b100b1a4d?pid=MOBGZCQMHGWDYZQ7&lid=LSTMOBGZCQMHGWDYZQ7XLJASQ&marketplace=FLIPKART&q=google+pixel+8&store=tyy%2F4io&srno=s_1_17&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&iid=0c8525a2-c98c-4353-ae5e-0301ac3029e2.MOBGZCQMHGWDYZQ7.SEARCH&ssid=zj6tbnwnvk0000001729618782857&qH=cb4644edceff5a2b,"pros

camera
design
performance
software support
display (90hz is good coming from 120hz it's good doesn't feel too much of difference)

corn
slow charging (18watt max).
battery backup is not great but acceptable.
heats the top left aluminium frame. it will get warm on normal day to day tasks, it's bearable (every phone heats that much) but when you run benchmark or do software updates then it gets pretty hot like a lot.
bezels are quite huge
price (if you get around 30k then it's good but 40k is too much )

i have given it 5 stars because i got the device for around 27.5k (including exchange and bank offers), for that price the phone is totally worth it and value for money. if i would have bought the same device for around 40k i would have given it a 3/5 stars.",5
https://www.flipkart.com/google-pixel-7a-charcoal-128-gb/p/itmb4d7b100b1a4d?pid=MOBGZCQMHGWDYZQ7&lid=LSTMOBGZCQMHGWDYZQ7XLJASQ&marketplace=FLIPKART&q=google+pixel+8&store=tyy%2F4io&srno=s_1_17&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&iid=0c8525a2-c98c-4353-ae5e-0301ac3029e2.MOBGZCQMHGWDYZQ7.SEARCH&ssid=zj6tbnwnvk0000001729618782857&qH=cb4644edceff5a2b,Very nice phone,5
https://www.flipkart.com/google-pixel-7a-charcoal-128-gb/p/itmb4d7b100b1a4d?pid=MOBGZCQMHGWDYZQ7&lid=LSTMOBGZCQMHGWDYZQ7XLJASQ&marketplace=FLIPKART&q=google+pixel+8&store=tyy%2F4io&srno=s_1_17&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&iid=0c8525a2-c98c-4353-ae5e-0301ac3029e2.MOBGZCQMHGWDYZQ7.SEARCH&ssid=zj6tbnwnvk0000001729618782857&qH=cb4644edceff5a2b,"Fabulous phone. If you are looking for a phone around 35k then this can be your choice.
Camera - 5/5
Performance -5/5
Battery - 4/5 (improved from previous versions, but should have been a little more)
Overall -5/5",5
https://www.flipkart.com/google-pixel-7a-charcoal-128-gb/p/itmb4d7b100b1a4d?pid=MOBGZCQMHGWDYZQ7&lid=LSTMOBGZCQMHGWDYZQ7XLJASQ&marketplace=FLIPKART&q=google+pixel+8&store=tyy%2F4io&srno=s_1_17&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&iid=0c8525a2-c98c-4353-ae5e-0301ac3029e2.MOBGZCQMHGWDYZQ7.SEARCH&ssid=zj6tbnwnvk0000001729618782857&qH=cb4644edceff5a2b,"Really a good phone, with a fantastic camera u can see camera samples above and drains battery when u are using camera, performance is good 👍!!",5
https://www.flipkart.com/google-pixel-7a-charcoal-128-gb/p/itmb4d7b100b1a4d?pid=MOBGZCQMHGWDYZQ7&lid=LSTMOBGZCQMHGWDYZQ7XLJASQ&marketplace=FLIPKART&q=google+pixel+8&store=tyy%2F4io&srno=s_1_17&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&iid=0c8525a2-c98c-4353-ae5e-0301ac3029e2.MOBGZCQMHGWDYZQ7.SEARCH&ssid=zj6tbnwnvk0000001729618782857&qH=cb4644edceff5a2b,Awesome phone🤩🤩🤩 too good camera ....must buy,5
https://www.flipkart.com/google-pixel-7a-charcoal-128-gb/p/itmb4d7b100b1a4d?pid=MOBGZCQMHGWDYZQ7&lid=LSTMOBGZCQMHGWDYZQ7XLJASQ&marketplace=FLIPKART&q=google+pixel+8&store=tyy%2F4io&srno=s_1_17&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&iid=0c8525a2-c98c-4353-ae5e-0301ac3029e2.MOBGZCQMHGWDYZQ7.SEARCH&ssid=zj6tbnwnvk0000001729618782857&qH=cb4644edceff5a2b,"After one wk..
Excellent mobile for those likes photography
All over good phone
Found slow charging issue
And battery drains out fast
Good sound quality
Sometimes network issue found
Display brightness low",5
https://www.flipkart.com/google-pixel-7a-charcoal-128-gb/p/itmb4d7b100b1a4d?pid=MOBGZCQMHGWDYZQ7&lid=LSTMOBGZCQMHGWDYZQ7XLJASQ&marketplace=FLIPKART&q=google+pixel+8&store=tyy%2F4io&srno=s_1_17&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&iid=0c8525a2-c98c-4353-ae5e-0301ac3029e2.MOBGZCQMHGWDYZQ7.SEARCH&ssid=zj6tbnwnvk0000001729618782857&qH=cb4644edceff5a2b,Very nice but battery is draining fast...,5
https://www.flipkart.com/google-pixel-7a-charcoal-128-gb/p/itmb4d7b100b1a4d?pid=MOBGZCQMHGWDYZQ7&lid=LSTMOBGZCQMHGWDYZQ7XLJASQ&marketplace=FLIPKART&q=google+pixel+8&store=tyy%2F4io&srno=s_1_17&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&iid=0c8525a2-c98c-4353-ae5e-0301ac3029e2.MOBGZCQMHGWDYZQ7.SEARCH&ssid=zj6tbnwnvk0000001729618782857&qH=cb4644edceff5a2b,"First day review and faced little heating issue, took much time to charge. Camera is decent, performance seems smooth. Upgraded from Galaxy S9 after 5 years, hope its worth it since I still missing using my old one.",5
https://www.flipkart.com/google-pixel-7a-charcoal-128-gb/p/itmb4d7b100b1a4d?pid=MOBGZCQMHGWDYZQ7&lid=LSTMOBGZCQMHGWDYZQ7XLJASQ&marketplace=FLIPKART&q=google+pixel+8&store=tyy%2F4io&srno=s_1_17&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&iid=0c8525a2-c98c-4353-ae5e-0301ac3029e2.MOBGZCQMHGWDYZQ7.SEARCH&ssid=zj6tbnwnvk0000001729618782857&qH=cb4644edceff5a2b,"Awesome camera, poor performance and bad quality control.",2
https://www.flipkart.com/google-pixel-7a-charcoal-128-gb/p/itmb4d7b100b1a4d?pid=MOBGZCQMHGWDYZQ7&lid=LSTMOBGZCQMHGWDYZQ7XLJASQ&marketplace=FLIPKART&q=google+pixel+8&store=tyy%2F4io&srno=s_1_17&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&iid=0c8525a2-c98c-4353-ae5e-0301ac3029e2.MOBGZCQMHGWDYZQ7.SEARCH&ssid=zj6tbnwnvk0000001729618782857&qH=cb4644edceff5a2b,"Review after 2 weeks

*Camera is fantastic
*Battery will come for one day with the screen time of 5 hrs as per my charge cycle 15 to 95
*If u charge till 0 to 100 it will come easily 6.5 to 7 hrs Max
*If you use with full brightness then ur battery drain easily 20% within a hour for sure
*Display is good
The charging time would be like 1.30hrs for 15 to 95 percent,It may take less than 2 hrs for 0 to 100.

These battery life is only on normal usage like social media, calling,videos and scrolling web pages. I have not play any games in my phone
These are my overall experience about battery
Other than that all other things are good",4
https://www.flipkart.com/google-pixel-7a-charcoal-128-gb/p/itmb4d7b100b1a4d?pid=MOBGZCQMHGWDYZQ7&lid=LSTMOBGZCQMHGWDYZQ7XLJASQ&marketplace=FLIPKART&q=google+pixel+8&store=tyy%2F4io&srno=s_1_17&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&iid=0c8525a2-c98c-4353-ae5e-0301ac3029e2.MOBGZCQMHGWDYZQ7.SEARCH&ssid=zj6tbnwnvk0000001729618782857&qH=cb4644edceff5a2b,Very smooth OS,5
https://www.flipkart.com/google-pixel-7a-charcoal-128-gb/p/itmb4d7b100b1a4d?pid=MOBGZCQMHGWDYZQ7&lid=LSTMOBGZCQMHGWDYZQ7XLJASQ&marketplace=FLIPKART&q=google+pixel+8&store=tyy%2F4io&srno=s_1_17&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&iid=0c8525a2-c98c-4353-ae5e-0301ac3029e2.MOBGZCQMHGWDYZQ7.SEARCH&ssid=zj6tbnwnvk0000001729618782857&qH=cb4644edceff5a2b,"Product is not worth, below expectations. We can find many other better options in this price range. Camera is not worth.",1
https://www.flipkart.com/google-pixel-7a-charcoal-128-gb/p/itmb4d7b100b1a4d?pid=MOBGZCQMHGWDYZQ7&lid=LSTMOBGZCQMHGWDYZQ7XLJASQ&marketplace=FLIPKART&q=google+pixel+8&store=tyy%2F4io&srno=s_1_17&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&iid=0c8525a2-c98c-4353-ae5e-0301ac3029e2.MOBGZCQMHGWDYZQ7.SEARCH&ssid=zj6tbnwnvk0000001729618782857&qH=cb4644edceff5a2b,Not value for money,1
https://www.flipkart.com/google-pixel-7a-charcoal-128-gb/p/itmb4d7b100b1a4d?pid=MOBGZCQMHGWDYZQ7&lid=LSTMOBGZCQMHGWDYZQ7XLJASQ&marketplace=FLIPKART&q=google+pixel+8&store=tyy%2F4io&srno=s_1_17&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&iid=0c8525a2-c98c-4353-ae5e-0301ac3029e2.MOBGZCQMHGWDYZQ7.SEARCH&ssid=zj6tbnwnvk0000001729618782857&qH=cb4644edceff5a2b,"Battery drained so fast , don't know the reason but it's very annoying",1
https://www.flipkart.com/google-pixel-7a-charcoal-128-gb/p/itmb4d7b100b1a4d?pid=MOBGZCQMHGWDYZQ7&lid=LSTMOBGZCQMHGWDYZQ7XLJASQ&marketplace=FLIPKART&q=google+pixel+8&store=tyy%2F4io&srno=s_1_17&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&iid=0c8525a2-c98c-4353-ae5e-0301ac3029e2.MOBGZCQMHGWDYZQ7.SEARCH&ssid=zj6tbnwnvk0000001729618782857&qH=cb4644edceff5a2b,Awesome! Camera experience performance also so good but little bit battery 🔋 performance I can top-up 2 times a day so if you want buy for normal day today usage it's enough but your hard user you can charge 2 times a day worth it for the price personally portrait is very awesome night photo graphy also very good I love night portrait and day time portrait,5
https://www.flipkart.com/google-pixel-7a-charcoal-128-gb/p/itmb4d7b100b1a4d?pid=MOBGZCQMHGWDYZQ7&lid=LSTMOBGZCQMHGWDYZQ7XLJASQ&marketplace=FLIPKART&q=google+pixel+8&store=tyy%2F4io&srno=s_1_17&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&iid=0c8525a2-c98c-4353-ae5e-0301ac3029e2.MOBGZCQMHGWDYZQ7.SEARCH&ssid=zj6tbnwnvk0000001729618782857&qH=cb4644edceff5a2b,"Camera is too Good 👍,some Heating issue.overall Experience Excellent।
Clean ui experience with Camera Quality Awesome.
Battery performance is decent But stereo speaker like wow",5
https://www.flipkart.com/google-pixel-7a-charcoal-128-gb/p/itmb4d7b100b1a4d?pid=MOBGZCQMHGWDYZQ7&lid=LSTMOBGZCQMHGWDYZQ7XLJASQ&marketplace=FLIPKART&q=google+pixel+8&store=tyy%2F4io&srno=s_1_17&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&iid=0c8525a2-c98c-4353-ae5e-0301ac3029e2.MOBGZCQMHGWDYZQ7.SEARCH&ssid=zj6tbnwnvk0000001729618782857&qH=cb4644edceff5a2b,Amazing product. Seems like google has fixed the heating issues with recent updates. I am just loving it. The camera quality is great in this segment.,5
https://www.flipkart.com/google-pixel-7a-charcoal-128-gb/p/itmb4d7b100b1a4d?pid=MOBGZCQMHGWDYZQ7&lid=LSTMOBGZCQMHGWDYZQ7XLJASQ&marketplace=FLIPKART&q=google+pixel+8&store=tyy%2F4io&srno=s_1_17&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&iid=0c8525a2-c98c-4353-ae5e-0301ac3029e2.MOBGZCQMHGWDYZQ7.SEARCH&ssid=zj6tbnwnvk0000001729618782857&qH=cb4644edceff5a2b,"Cons:
1. Heating issues: phone heats up on medium multi-tasking.
2. Battery: hardly lasts a day for me. Standby idle battery drain. My Pixel 5a was much better.
3. Bad Haptics motor: can hardly feel the haptics even on max vibration strength. Coming from 5a it felt like a big bummer.


Pros:
1. Camera is flawless
2. 8GB Ram is a good upgrade
3. 40k is a decent price for this phone",3
https://www.flipkart.com/google-pixel-7a-charcoal-128-gb/p/itmb4d7b100b1a4d?pid=MOBGZCQMHGWDYZQ7&lid=LSTMOBGZCQMHGWDYZQ7XLJASQ&marketplace=FLIPKART&q=google+pixel+8&store=tyy%2F4io&srno=s_1_17&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&iid=0c8525a2-c98c-4353-ae5e-0301ac3029e2.MOBGZCQMHGWDYZQ7.SEARCH&ssid=zj6tbnwnvk0000001729618782857&qH=cb4644edceff5a2b,"Looks: stylish,
Unique Google design,
Nice colour

Features : smart AI features

📸 Camera: Awesome 👌

Sound : Decent

Overall: Midrange balanced phone with more features to get directly from Google.",5
https://www.flipkart.com/google-pixel-7a-charcoal-128-gb/p/itmb4d7b100b1a4d?pid=MOBGZCQMHGWDYZQ7&lid=LSTMOBGZCQMHGWDYZQ7XLJASQ&marketplace=FLIPKART&q=google+pixel+8&store=tyy%2F4io&srno=s_1_17&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&iid=0c8525a2-c98c-4353-ae5e-0301ac3029e2.MOBGZCQMHGWDYZQ7.SEARCH&ssid=zj6tbnwnvk0000001729618782857&qH=cb4644edceff5a2b,"Cons -
1. Heating issue (Hope it is just an initial settings issue or shall improve with software updates)
2. Battery lasts hardly 1 full day (You may need to charge in between also)
3. Charging speed can be better

Pros -
1. Good design - May not be made of premium material but doesn't feel cheap at all.
2. Great OLED screen with 90 Hz refresh rate
3. Great camera - No description needed
4. Welcome wireless charging - in primitive stage though
5. Great software user experience
I only wish having a double click to sleep and wake up facility available",5
https://www.flipkart.com/google-pixel-7a-charcoal-128-gb/p/itmb4d7b100b1a4d?pid=MOBGZCQMHGWDYZQ7&lid=LSTMOBGZCQMHGWDYZQ7XLJASQ&marketplace=FLIPKART&q=google+pixel+8&store=tyy%2F4io&srno=s_1_17&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&iid=0c8525a2-c98c-4353-ae5e-0301ac3029e2.MOBGZCQMHGWDYZQ7.SEARCH&ssid=zj6tbnwnvk0000001729618782857&qH=cb4644edceff5a2b,"Camera is awesome.
Lot of edit modes are available for photos and videos.
As I was using iphone 11 earlier ,so this phone is feeling a little bit bulky in hand.
Videos are very stable due to OIS.",5
https://www.flipkart.com/google-pixel-7a-charcoal-128-gb/p/itmb4d7b100b1a4d?pid=MOBGZCQMHGWDYZQ7&lid=LSTMOBGZCQMHGWDYZQ7XLJASQ&marketplace=FLIPKART&q=google+pixel+8&store=tyy%2F4io&srno=s_1_17&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&iid=0c8525a2-c98c-4353-ae5e-0301ac3029e2.MOBGZCQMHGWDYZQ7.SEARCH&ssid=zj6tbnwnvk0000001729618782857&qH=cb4644edceff5a2b,The product is every worth of penny. The photo quality is so nice. The phone feels so premium on holding the hand,5
https://www.flipkart.com/google-pixel-7a-charcoal-128-gb/p/itmb4d7b100b1a4d?pid=MOBGZCQMHGWDYZQ7&lid=LSTMOBGZCQMHGWDYZQ7XLJASQ&marketplace=FLIPKART&q=google+pixel+8&store=tyy%2F4io&srno=s_1_17&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&iid=0c8525a2-c98c-4353-ae5e-0301ac3029e2.MOBGZCQMHGWDYZQ7.SEARCH&ssid=zj6tbnwnvk0000001729618782857&qH=cb4644edceff5a2b,"The phone is pretty in looks but is not at all worth the price tag. They'll have to bring it down to 28-30k like before.

Heating is still a BIG problem, even at 25C ambient temperature, the phone will start heating while doing the most basic stuff like scrolling through IG, video calling, YouTube/Netflix streaming or simply browsing the web. It really becomes uncomfortable to hold.

The camera is not as good as the Pixel 7, which is expected.

The front camera is very very weak in low light, too much noise reduction in video. Loss of details is evident.

Performance is fine, nothing extraordinary, there are lags and frame drops while multi tasking for swiping through heavy apps. It is irritating given the fact that same chip is used in 7 and 7pro.
Save your money, spend it elsewhere.",2
https://www.flipkart.com/google-pixel-7a-charcoal-128-gb/p/itmb4d7b100b1a4d?pid=MOBGZCQMHGWDYZQ7&lid=LSTMOBGZCQMHGWDYZQ7XLJASQ&marketplace=FLIPKART&q=google+pixel+8&store=tyy%2F4io&srno=s_1_17&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&iid=0c8525a2-c98c-4353-ae5e-0301ac3029e2.MOBGZCQMHGWDYZQ7.SEARCH&ssid=zj6tbnwnvk0000001729618782857&qH=cb4644edceff5a2b,"Camera is perfect
Battery is ok
Display is perfect
Design is awesome
Performance is perfect

Just an issue that it heats too soon. For that you can put it in water for sometime. It really helps ☺️😄",4
https://www.flipkart.com/google-pixel-7a-charcoal-128-gb/p/itmb4d7b100b1a4d?pid=MOBGZCQMHGWDYZQ7&lid=LSTMOBGZCQMHGWDYZQ7XLJASQ&marketplace=FLIPKART&q=google+pixel+8&store=tyy%2F4io&srno=s_1_17&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&iid=0c8525a2-c98c-4353-ae5e-0301ac3029e2.MOBGZCQMHGWDYZQ7.SEARCH&ssid=zj6tbnwnvk0000001729618782857&qH=cb4644edceff5a2b,"Recently purchased this pixel. Overall a good product in this range.
Pure Android.
The display is good.
Inbuilt security chip/feature but it doesn't matter if you are using it for daily usage
The camera is as good as Google says
Inbuilt AI feature and Google apps are best.

The only concern is battery and charging. With a 40-watt/20-watt fast charger, it is taking 6 hours to charge fully. I don't know why Google does this but it is not recommended to use this phone as a primary phone if you travel and mostly away from home",4
https://www.flipkart.com/google-pixel-7a-charcoal-128-gb/p/itmb4d7b100b1a4d?pid=MOBGZCQMHGWDYZQ7&lid=LSTMOBGZCQMHGWDYZQ7XLJASQ&marketplace=FLIPKART&q=google+pixel+8&store=tyy%2F4io&srno=s_1_17&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&iid=0c8525a2-c98c-4353-ae5e-0301ac3029e2.MOBGZCQMHGWDYZQ7.SEARCH&ssid=zj6tbnwnvk0000001729618782857&qH=cb4644edceff5a2b,"Getting back to pixel is such a delight. Love the interface and the camera. The night shots are just amazing.

The only con is that there is no fast charging.",5
https://www.flipkart.com/google-pixel-7a-charcoal-128-gb/p/itmb4d7b100b1a4d?pid=MOBGZCQMHGWDYZQ7&lid=LSTMOBGZCQMHGWDYZQ7XLJASQ&marketplace=FLIPKART&q=google+pixel+8&store=tyy%2F4io&srno=s_1_17&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&iid=0c8525a2-c98c-4353-ae5e-0301ac3029e2.MOBGZCQMHGWDYZQ7.SEARCH&ssid=zj6tbnwnvk0000001729618782857&qH=cb4644edceff5a2b,"Google pixel is a disappointment. The screen lock sensor fails most of the time, time lags are persistent.",1
https://www.flipkart.com/google-pixel-7a-charcoal-128-gb/p/itmb4d7b100b1a4d?pid=MOBGZCQMHGWDYZQ7&lid=LSTMOBGZCQMHGWDYZQ7XLJASQ&marketplace=FLIPKART&q=google+pixel+8&store=tyy%2F4io&srno=s_1_17&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&iid=0c8525a2-c98c-4353-ae5e-0301ac3029e2.MOBGZCQMHGWDYZQ7.SEARCH&ssid=zj6tbnwnvk0000001729618782857&qH=cb4644edceff5a2b,This response of super fluid in this phone and there is no heating issue ever since I updated the os to Android 14. And photos taken on it are spectacular even in low light and rarely requires any editing. The only con I found is that charging takes a little while.,5
https://www.flipkart.com/google-pixel-7a-charcoal-128-gb/p/itmb4d7b100b1a4d?pid=MOBGZCQMHGWDYZQ7&lid=LSTMOBGZCQMHGWDYZQ7XLJASQ&marketplace=FLIPKART&q=google+pixel+8&store=tyy%2F4io&srno=s_1_17&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&iid=0c8525a2-c98c-4353-ae5e-0301ac3029e2.MOBGZCQMHGWDYZQ7.SEARCH&ssid=zj6tbnwnvk0000001729618782857&qH=cb4644edceff5a2b,Super product but charging issue because it was fully charged for 2 hours exactly and slight heating problem,5
